geohash,highway_busway,highway_living_street,highway_motorway,highway_motorway_link,highway_primary,highway_primary_link,highway_residential,highway_secondary,highway_secondary_link,highway_tertiary,highway_tertiary_link,highway_trunk,highway_trunk_link,highway_unclassified,oneway_False,oneway_True,bridge_no,bridge_yes,tunnel_building_passage,tunnel_no,tunnel_yes
xn74r5,0,0,0,0,0,0,58,0,0,57,2,0,0,164,268,13,275,6,0,281,0
xn74r7,0,0,0,0,0,0,68,0,0,52,0,0,0,104,224,0,224,0,0,224,0
xn74r9,0,0,0,0,6,0,139,0,0,58,0,12,0,34,232,17,235,14,0,249,0
xn74rc,0,0,0,0,14,0,138,0,0,61,0,0,0,68,276,5,273,8,0,281,0
xn74rd,0,0,0,0,18,0,164,0,0,30,0,0,0,90,300,2,294,8,0,300,2
xn74re,0,0,0,0,29,0,83,0,0,58,0,0,0,159,308,21,318,11,0,329,0
xn74rf,0,0,0,0,0,0,74,16,0,43,0,3,10,118,216,48,254,10,0,264,0
xn74rg,0,0,0,0,0,0,214,0,0,38,0,5,1,76,328,6,332,2,0,332,2
xn74rh,0,0,0,0,0,0,86,0,0,50,0,0,0,138,270,4,268,6,0,274,0
xn74rs,0,0,0,0,8,0,42,0,0,66,0,0,0,203,310,9,312,7,0,319,0
xn74ru,0,0,0,0,0,0,163,0,0,56,0,0,0,41,252,8,254,6,0,256,4
xn74rx,0,0,0,0,19,0,210,0,0,0,0,0,0,124,350,3,345,8,0,353,0
xn74ry,0,0,0,5,12,0,72,0,0,50,0,0,0,96,218,17,233,2,0,235,0
xn74vf,0,0,0,0,0,0,10,0,0,6,0,0,0,8,24,0,24,0,0,24,0
xn74vg,0,0,0,0,2,0,56,0,0,24,0,0,0,53,132,3,133,2,0,133,2
xn74vu,0,0,0,0,12,0,90,0,0,9,2,0,0,49,152,10,162,0,0,161,1
xn74vv,0,0,0,0,20,0,135,27,0,23,0,0,0,40,230,15,243,2,0,245,0
xn74vy,0,0,0,0,20,0,116,22,0,56,1,28,0,33,246,30,276,0,0,276,0
xn74vz,0,0,0,0,4,0,104,10,0,28,0,0,0,34,180,0,180,0,0,180,0
xn74w9,0,0,0,0,2,0,106,0,0,32,0,0,0,143,272,11,281,2,0,283,0
xn74wd,0,0,0,0,10,0,360,0,0,44,0,0,0,94,504,4,508,0,0,508,0
xn74we,0,0,0,0,0,0,400,0,0,80,0,0,0,36,516,0,516,0,0,516,0
xn74wf,0,0,0,0,8,0,346,0,0,10,0,0,0,113,476,1,475,2,0,477,0
xn74wr,0,0,0,0,37,2,165,0,0,76,0,0,0,75,300,55,331,24,0,345,10
xn74wv,0,0,0,0,0,0,48,0,0,6,0,0,0,18,72,0,72,0,0,72,0
xn74wy,0,0,0,0,0,0,92,2,0,8,0,0,0,44,140,6,142,4,0,146,0
xn74wz,0,0,0,0,22,1,164,22,0,10,0,0,0,42,248,13,255,6,0,261,0
xn74x0,0,0,0,0,0,0,150,0,0,66,0,0,0,52,268,0,264,4,0,268,0
xn74x2,0,0,0,0,0,0,90,0,0,32,0,0,0,112,234,0,232,2,0,234,0
xn74x3,0,2,0,0,0,0,250,0,0,60,0,0,0,89,400,1,395,6,0,401,0
xn74x5,0,0,0,0,14,0,200,0,0,24,0,0,0,70,308,0,294,14,0,308,0
xn74x6,0,0,0,0,0,0,110,0,0,46,0,0,0,72,228,0,228,0,0,228,0
xn74x7,0,0,0,0,18,0,204,0,0,30,0,0,0,47,298,1,291,8,0,299,0
xn74x8,0,0,0,0,18,0,141,0,0,30,0,0,0,142,328,3,315,16,0,329,2
xn74xd,0,0,0,0,10,0,60,0,0,16,0,0,0,42,128,0,128,0,0,128,0
xn74xe,0,0,0,0,39,4,69,0,0,0,0,0,0,70,148,34,162,20,0,182,0
xn74xf,0,0,0,0,0,0,26,0,0,16,0,0,0,0,42,0,42,0,0,42,0
xn74xg,0,0,0,0,16,0,112,0,0,18,0,0,0,63,198,11,189,20,0,209,0
xn74xj,0,0,0,0,0,0,148,0,0,70,0,0,0,34,252,0,252,0,0,252,0
xn74xk,0,0,0,0,2,0,234,0,0,24,0,0,0,38,298,0,292,6,0,298,0
xn74xn,0,0,0,0,18,0,159,0,0,20,0,0,0,64,256,5,237,24,0,260,1
xn74xq,0,0,0,0,10,0,194,0,0,10,0,0,0,78,292,0,264,28,0,292,0
xn74xu,0,0,0,0,24,0,214,0,0,120,0,0,0,159,476,41,511,6,0,517,0
xn74xv,0,0,0,0,4,0,146,0,0,70,0,0,0,22,238,4,242,0,0,242,0
xn74xw,0,0,0,0,0,0,96,0,0,28,0,0,0,42,166,0,166,0,0,166,0
xn74y0,0,0,0,0,0,0,64,0,0,30,2,0,0,0,90,6,96,0,0,96,0
xn74y1,0,0,0,0,22,4,116,0,0,40,0,0,0,38,192,28,218,2,0,218,2
xn74y2,0,0,0,0,8,0,273,0,0,54,6,0,0,79,402,18,420,0,0,420,0
xn74y4,0,0,0,0,0,11,29,0,0,12,0,0,0,10,48,14,62,0,0,60,2
xn74y5,0,0,0,0,16,4,98,28,0,30,0,0,0,51,208,19,225,2,0,227,0
xn74y6,0,0,0,0,0,0,148,0,0,6,0,0,0,32,186,0,186,0,0,186,0
xn74yb,0,0,0,0,48,3,113,0,0,46,0,0,0,58,226,42,256,12,0,268,0
xn74yc,0,0,0,0,0,0,22,0,0,10,0,0,0,16,48,0,48,0,0,48,0
xn74yd,0,0,0,0,13,3,32,0,0,6,0,0,0,4,48,10,56,2,0,58,0
xn74yg,0,0,0,0,0,0,153,4,0,44,0,0,0,64,260,5,265,0,0,265,0
xn74yh,0,0,0,0,0,0,8,0,0,33,3,0,0,10,38,16,54,0,0,54,0
xn74yj,0,0,0,0,12,0,220,14,6,26,0,19,0,59,328,28,356,0,0,356,0
xn74yk,0,0,0,0,0,0,176,12,2,56,0,0,0,41,276,11,285,2,0,285,2
xn74ym,0,0,0,0,0,0,162,48,4,26,0,18,0,70,304,24,328,0,0,326,2
xn74yn,0,0,0,0,32,0,194,0,0,54,0,2,0,29,268,43,311,0,0,311,0
xn74ys,0,0,0,0,0,0,86,6,0,28,0,0,0,68,180,8,183,5,0,188,0
xn74yu,0,0,0,0,0,0,58,16,0,22,0,13,0,56,148,17,165,0,0,165,0
xn74yy,0,0,0,0,0,0,47,12,0,22,0,0,0,43,114,10,124,0,0,124,0
xn74yz,0,0,0,0,0,0,124,10,0,16,0,0,0,84,234,0,234,0,0,234,0
xn74z0,0,0,0,0,0,1,102,0,0,28,0,0,0,20,150,1,151,0,0,147,4
xn74z1,0,0,0,0,17,3,137,12,0,28,0,0,0,48,218,27,234,11,0,245,0
xn74z3,0,0,0,0,0,0,188,14,0,44,0,0,0,40,276,10,286,0,0,285,1
xn74z4,0,0,0,0,2,0,115,4,0,35,0,0,0,71,212,15,225,2,0,227,0
xn74z5,0,0,0,8,0,0,133,46,0,26,0,17,0,28,214,44,250,8,0,258,0
xn74z6,0,0,0,0,9,0,85,18,0,38,0,18,0,70,212,26,238,0,0,238,0
xn74z7,0,0,0,0,24,0,107,0,3,20,0,5,0,38,182,15,197,0,0,197,0
xn74z8,0,0,0,0,0,0,189,0,0,82,0,0,0,12,280,3,283,0,0,283,0
xn74z9,0,0,0,0,8,0,185,14,0,40,0,0,0,34,266,15,281,0,0,281,0
xn74zb,0,0,0,0,14,0,147,0,0,36,0,0,0,39,230,6,227,9,0,236,0
xn74zc,0,0,0,0,16,0,56,0,0,36,0,0,0,90,186,12,194,4,0,198,0
xn74zd,0,0,0,0,2,0,185,26,0,8,0,38,0,100,356,3,359,0,0,359,0
xn74zf,0,0,0,0,12,8,128,0,0,10,0,24,0,84,254,12,258,8,0,264,2
xn74zg,0,0,0,0,0,0,209,0,0,28,0,12,0,36,282,3,285,0,0,285,0
xn74zh,0,0,0,0,0,0,104,18,0,4,0,0,0,22,148,0,148,0,0,148,0
xn74zj,0,0,0,0,0,0,30,2,0,12,0,0,0,20,64,0,62,2,0,64,0
xn74zr,0,0,0,0,22,3,132,28,0,4,0,0,0,50,206,33,239,0,0,239,0
xn74zt,0,0,0,0,0,0,54,12,0,29,0,0,0,37,124,8,132,0,0,132,0
xn74zx,0,0,0,0,32,0,149,10,0,0,0,0,0,75,222,44,266,0,0,266,0
xn74zy,0,0,0,0,0,0,149,28,0,36,0,0,0,41,234,20,254,0,0,254,0
xn74zz,0,0,0,0,13,5,38,42,0,22,0,0,0,12,114,18,120,12,0,132,0
xn75jb,0,0,0,0,20,3,110,8,0,12,0,0,0,24,146,31,177,0,0,177,0
xn75jf,0,0,0,0,0,0,198,48,0,44,0,0,0,68,352,6,352,6,0,358,0
xn75jg,0,0,0,0,0,0,87,0,0,64,0,0,0,51,200,2,202,0,0,202,0
xn75jv,0,0,0,0,6,0,149,0,0,4,0,0,0,28,184,3,183,4,0,187,0
xn75jy,0,0,0,0,14,0,92,0,0,34,0,0,0,40,178,2,174,6,0,180,0
xn75jz,0,0,0,0,0,0,218,0,0,48,0,0,0,42,304,4,308,0,0,308,0
xn75mb,0,0,0,0,32,0,196,0,0,28,0,0,0,26,280,2,255,27,0,282,0
xn75n2,0,0,0,0,17,0,198,18,0,24,0,0,0,24,280,1,281,0,0,281,0
xn75n5,0,0,0,0,0,0,154,62,0,12,0,0,0,44,266,6,272,0,0,272,0
xn75n8,0,0,0,0,4,1,18,0,0,4,0,0,0,10,28,9,37,0,0,37,0
xn75nd,0,0,0,0,16,0,125,36,0,10,0,0,0,67,240,14,254,0,0,252,2
xn75ne,0,0,0,0,20,0,197,0,0,38,0,0,0,96,324,27,351,0,0,351,0
xn75ng,0,0,0,0,0,0,136,0,0,74,0,0,0,89,290,9,299,0,0,299,0
xn75nh,0,0,0,0,0,0,116,18,0,28,0,0,0,24,186,0,186,0,0,186,0
xn75nk,0,0,0,0,0,0,131,12,0,64,0,0,0,16,218,5,215,8,0,223,0
xn75nr,0,0,0,0,0,0,58,36,0,0,0,0,0,53,136,11,143,4,0,147,0
xn75nt,0,0,0,0,34,0,142,0,0,8,0,0,0,128,292,20,302,10,0,312,0
xn75nu,0,0,0,0,0,0,244,0,0,46,0,0,0,50,332,8,325,15,0,340,0
xn75nv,0,0,0,0,30,0,114,0,0,10,0,0,0,61,200,15,209,6,0,215,0
xn75nx,0,0,0,0,18,0,83,36,0,14,0,0,0,38,164,25,181,8,0,189,0
xn75ny,0,0,0,0,0,0,14,0,0,16,0,0,0,82,110,2,108,4,0,112,0
xn75p1,0,0,0,0,0,0,259,8,0,0,0,0,0,10,276,1,277,0,0,277,0
xn75p5,0,0,0,0,0,0,143,0,0,38,0,0,0,88,246,23,269,0,0,269,0
xn75p7,0,0,0,0,6,0,152,32,0,110,1,0,0,32,300,33,333,0,0,331,2
xn75p8,0,0,0,0,22,1,211,44,0,32,0,0,0,16,264,62,326,0,0,326,0
xn75pb,0,0,0,0,0,0,55,12,0,20,0,0,0,16,102,1,99,4,0,103,0
xn75pc,0,0,0,0,0,0,151,70,0,16,0,0,0,30,240,27,267,0,0,267,0
xn75pd,0,0,0,0,34,0,308,26,0,46,0,0,0,7,354,67,404,17,0,421,0
xn75pe,0,0,0,0,18,0,217,8,2,74,0,0,0,34,306,47,353,0,0,351,2
xn75pf,0,0,0,0,0,0,106,12,0,38,0,0,0,87,198,45,243,0,0,243,0
xn75pg,0,0,0,0,10,0,219,6,0,96,2,0,0,66,310,89,394,5,0,392,7
xn75pj,0,0,0,0,24,0,159,0,0,32,0,0,0,71,276,10,284,2,0,286,0
xn75pr,0,0,0,0,26,0,325,0,0,22,0,0,0,110,454,29,469,14,0,483,0
xn75ps,0,0,0,0,34,0,218,0,0,21,0,0,0,37,260,50,308,2,0,310,0
xn75pt,0,0,0,0,56,1,255,0,0,2,0,0,0,82,358,38,396,0,0,396,0
xn75pu,0,0,0,0,46,0,161,12,0,11,0,0,0,63,214,79,293,0,0,293,0
xn75pv,0,0,0,0,44,0,116,0,0,42,0,0,0,56,228,30,258,0,0,258,0
xn75py,0,0,0,0,4,0,87,0,0,39,0,0,0,14,136,8,140,4,0,144,0
xn75pz,0,0,0,0,34,0,254,0,0,4,0,0,0,22,290,24,310,4,0,314,0
xn75q1,0,0,0,0,0,0,242,38,0,29,0,0,0,29,322,16,338,0,0,338,0
xn75q2,0,0,0,0,34,0,56,8,0,0,0,0,0,39,136,1,127,10,0,137,0
xn75q3,0,0,0,0,0,0,64,26,0,0,0,0,0,39,126,3,129,0,0,129,0
xn75q5,0,0,0,0,20,0,54,0,0,6,0,0,0,71,150,1,147,4,0,151,0
xn75q6,0,0,0,0,26,0,59,0,0,32,0,0,0,48,162,3,165,0,0,165,0
xn75q7,0,0,0,0,6,0,20,14,0,10,0,0,0,234,284,0,284,0,0,284,0
xn75q8,0,0,0,0,36,0,112,0,0,12,0,0,0,100,260,0,260,0,0,260,0
xn75qc,0,0,0,0,32,0,54,0,0,28,0,0,0,37,150,1,151,0,0,151,0
xn75qd,0,0,0,0,32,0,66,0,0,8,0,0,0,187,292,1,293,0,0,293,0
xn75qe,0,0,0,0,20,0,52,0,0,22,0,0,0,144,238,0,238,0,0,238,0
xn75qt,0,0,0,0,36,2,84,0,0,44,0,0,0,80,244,2,238,8,0,246,0
xn75r8,0,0,0,0,22,0,286,28,5,16,0,0,0,95,434,18,452,0,0,452,0
xn75rb,0,0,0,0,16,0,183,20,1,35,0,0,0,179,420,14,432,2,0,432,2
xn75rg,0,0,0,0,4,0,66,36,0,14,0,0,0,181,290,11,301,0,0,301,0
xn75rj,0,0,0,0,0,0,20,12,0,40,0,0,0,224,290,6,290,6,0,296,0
xn75rk,0,0,0,0,0,0,48,2,0,24,0,0,0,287,338,23,361,0,0,361,0
xn75rt,0,0,0,0,36,0,64,0,0,6,0,0,0,261,364,3,367,0,0,367,0
xn75wb,0,0,0,0,61,0,46,8,0,41,0,0,0,145,276,25,301,0,0,301,0
xn75ws,0,0,0,0,1,0,17,0,0,36,0,0,0,242,288,8,294,2,0,296,0
xn75xb,0,0,0,0,10,0,56,0,0,16,0,0,0,148,228,2,226,4,0,230,0
xn75xc,0,0,0,0,0,0,28,0,0,10,0,0,0,78,116,0,114,2,0,112,4
xn75xn,0,0,1,5,0,0,14,8,0,2,0,0,0,22,46,6,46,6,0,50,2
xn75xt,0,0,0,0,18,0,62,0,0,6,0,7,0,140,220,13,233,0,0,233,0
xn75xu,0,0,0,0,0,0,116,0,0,38,0,13,0,84,238,13,251,0,0,251,0
xn75z8,0,0,0,0,0,0,18,18,0,34,8,4,0,78,156,4,160,0,0,160,0
xn75zf,0,0,0,0,0,0,158,0,0,106,0,0,0,261,522,3,525,0,0,523,2
xn760j,0,0,0,0,9,0,96,0,0,96,0,0,0,14,200,15,213,2,0,215,0
xn760m,0,0,0,0,3,0,111,0,0,69,0,0,0,6,180,9,189,0,0,189,0
xn760n,0,0,0,0,0,0,49,0,0,139,8,0,0,48,190,54,244,0,0,244,0
xn760p,0,0,0,0,14,0,64,0,0,90,0,0,0,12,150,30,176,4,0,180,0
xn760u,0,0,0,0,24,0,52,0,0,81,0,0,0,51,200,8,208,0,0,208,0
xn760w,0,0,0,4,8,0,70,0,0,99,0,0,0,110,278,13,286,5,0,291,0
xn760y,0,0,0,21,0,0,70,0,0,18,0,0,0,74,162,21,169,14,0,183,0
xn7613,0,0,0,0,27,0,150,0,0,18,0,0,0,159,332,22,352,2,0,354,0
xn7615,0,0,0,0,0,0,263,28,0,20,0,0,0,114,424,1,423,2,0,425,0
xn7616,0,0,0,0,20,0,180,0,0,30,0,0,0,259,482,7,487,2,0,487,2
xn7617,0,0,0,0,28,0,184,0,0,18,0,0,0,284,514,0,514,0,0,514,0
xn761e,0,0,0,0,1,0,78,0,0,12,0,0,0,128,216,3,219,0,0,219,0
xn761k,0,0,0,0,10,0,118,10,0,10,0,0,0,176,324,0,324,0,0,324,0
xn761m,0,0,0,0,6,0,123,40,0,30,0,0,0,173,324,48,370,2,0,372,0
xn761n,0,0,0,0,0,0,287,6,0,44,0,0,0,225,546,16,560,2,0,562,0
xn761p,0,0,0,0,0,0,290,68,0,20,0,0,0,62,382,58,434,6,0,436,4
xn761r,0,0,0,0,0,0,130,14,0,72,0,0,0,219,418,17,435,0,0,435,0
xn761s,0,0,0,0,0,0,68,16,0,36,0,0,0,26,144,2,146,0,0,146,0
xn761u,0,0,0,0,0,0,141,38,0,2,0,0,0,38,218,1,219,0,0,219,0
xn761x,0,0,0,0,14,0,153,0,0,22,0,0,0,70,258,1,259,0,0,259,0
xn761y,0,0,0,0,0,0,134,16,0,67,0,0,0,102,318,1,315,4,0,319,0
xn7620,0,0,0,0,16,0,124,0,0,53,0,0,0,24,190,27,217,0,0,217,0
xn7621,0,0,0,0,0,0,134,0,0,63,0,0,0,0,190,7,195,2,0,197,0
xn7622,0,0,0,0,0,0,164,0,0,49,0,0,0,86,284,15,299,0,0,299,0
xn7623,0,0,0,0,0,0,166,4,0,26,0,0,0,52,238,10,248,0,0,248,0
xn7624,0,0,0,0,0,0,272,10,0,70,0,0,0,34,374,12,386,0,0,384,2
xn7629,0,0,0,0,0,0,110,4,0,74,0,0,0,82,266,4,268,2,0,270,0
xn762b,0,0,0,0,2,0,143,32,0,46,0,0,0,169,350,42,390,2,0,392,0
xn762d,0,0,0,0,0,0,138,0,0,72,0,0,0,152,356,6,358,4,0,362,0
xn762f,0,0,0,0,16,0,148,0,0,50,0,0,0,154,368,0,366,2,0,368,0
xn762h,0,0,0,0,0,0,150,0,0,54,2,15,0,169,372,18,384,6,0,388,2
xn762j,0,0,0,0,0,0,89,0,0,60,0,0,0,140,274,15,287,2,0,289,0
xn762k,0,0,0,0,0,0,60,0,0,78,0,8,0,216,354,8,362,0,0,358,4
xn762m,0,0,0,0,24,0,82,0,0,32,0,0,0,182,312,8,318,2,0,320,0
xn762n,0,0,0,4,17,0,26,0,0,46,0,0,0,176,258,11,269,0,0,269,0
xn762p,0,0,9,10,0,0,122,0,0,90,0,0,0,125,336,20,356,0,0,354,2
xn762q,0,0,0,0,0,0,44,0,0,68,0,0,0,110,222,0,216,6,0,220,2
xn762w,0,0,0,0,0,0,93,0,0,44,0,4,5,198,332,12,342,2,0,344,0
xn762x,0,0,0,0,0,0,217,0,0,90,0,10,1,50,350,18,368,0,0,368,0
xn762z,0,0,0,0,2,0,69,0,0,16,0,0,0,52,138,1,137,2,0,139,0
xn7633,0,0,0,0,0,0,324,32,0,26,0,0,0,230,612,0,612,0,0,612,0
xn7635,0,0,0,0,30,0,270,0,0,24,0,0,0,38,362,0,352,10,0,360,2
xn7636,0,0,0,0,0,0,130,12,0,0,0,0,0,56,198,0,196,2,0,198,0
xn7638,0,0,0,0,0,0,239,0,0,34,0,0,0,159,410,22,430,2,0,432,0
xn7639,0,0,0,0,0,0,301,0,0,30,0,0,0,16,336,11,345,2,0,347,0
xn763b,0,0,0,0,4,0,138,0,0,2,0,0,0,66,204,6,210,0,0,210,0
xn763c,0,0,0,0,38,0,293,0,0,10,0,0,0,0,306,35,331,10,0,341,0
xn763d,0,0,0,0,23,0,216,0,0,32,0,0,0,2,236,37,271,2,0,273,0
xn763f,0,0,0,0,22,0,316,0,0,14,0,0,0,4,302,54,344,12,0,354,2
xn763g,0,0,0,0,0,0,120,0,0,8,0,0,0,16,126,18,135,9,0,142,2
xn763j,0,0,0,0,16,0,92,0,0,32,1,0,0,29,164,6,170,0,0,170,0
xn763n,0,0,0,0,40,0,178,0,0,34,0,0,0,138,372,18,390,0,0,390,0
xn763p,0,0,0,0,4,0,74,0,0,32,12,0,0,43,152,13,165,0,0,165,0
xn763q,0,0,0,0,0,0,276,0,0,76,0,0,0,114,454,12,466,0,0,466,0
xn763t,0,0,0,0,30,0,168,0,0,50,0,0,0,8,236,20,256,0,0,256,0
xn763u,0,0,0,0,0,0,129,0,0,50,0,24,0,15,188,30,205,13,0,218,0
xn763y,0,0,0,0,0,0,82,0,0,24,0,0,0,0,106,0,106,0,0,106,0
xn7641,0,0,0,0,0,0,162,0,0,110,0,17,0,134,406,17,423,0,0,423,0
xn7643,0,0,0,0,0,0,36,11,0,36,0,0,0,154,234,3,237,0,0,237,0
xn7646,0,0,0,0,0,0,60,22,0,46,0,16,0,130,256,18,270,4,0,274,0
xn7649,0,0,0,0,0,0,115,0,0,78,0,20,0,14,192,35,225,2,0,227,0
xn764d,0,0,0,0,0,0,69,0,0,48,0,3,0,27,136,11,147,0,0,147,0
xn764e,0,0,0,0,0,0,36,0,0,28,0,10,0,57,116,15,131,0,0,131,0
xn764f,0,0,0,0,0,0,225,3,2,52,0,23,1,54,292,68,360,0,0,360,0
xn764g,0,3,0,0,0,0,119,32,0,48,2,8,0,29,130,111,241,0,0,241,0
xn764j,0,0,0,0,22,0,64,0,0,26,0,0,0,106,210,8,218,0,0,218,0
xn764k,0,0,0,0,0,0,58,4,0,62,0,0,0,96,218,2,214,6,0,220,0
xn764m,0,0,0,0,0,0,79,0,0,60,0,0,0,94,204,29,231,2,0,233,0
xn764q,0,0,0,0,0,0,71,0,0,70,2,0,0,124,254,13,263,4,0,267,0
xn764r,0,0,0,0,0,0,74,0,0,56,0,0,0,23,152,1,151,2,0,153,0
xn764s,0,0,0,0,0,0,111,34,0,30,2,11,0,166,290,64,354,0,0,354,0
xn764t,0,0,0,0,0,0,66,0,0,66,0,11,0,90,196,37,233,0,0,233,0
xn764u,0,0,0,0,17,1,52,0,0,67,0,0,0,34,108,63,171,0,0,169,2
xn764v,0,0,0,0,14,4,38,0,0,10,0,12,1,4,36,47,83,0,0,83,0
xn764w,0,0,0,0,0,0,52,0,0,62,0,21,1,178,260,54,314,0,0,314,0
xn764z,0,0,0,0,4,0,3,0,0,22,0,14,1,63,72,35,107,0,0,107,0
xn7651,0,0,0,0,0,0,161,0,0,106,2,0,0,20,246,43,289,0,0,289,0
xn7653,0,0,0,0,11,0,233,19,0,55,0,0,0,44,324,38,362,0,0,362,0
xn7655,0,6,0,0,0,0,133,20,8,27,0,14,0,6,92,122,214,0,0,214,0
xn7657,0,0,0,0,0,0,244,0,0,67,0,24,0,76,300,111,411,0,0,411,0
xn765c,0,0,0,0,0,0,6,0,0,16,0,0,0,4,24,2,24,2,0,26,0
xn765d,0,0,0,0,15,0,83,0,0,29,6,0,0,36,96,73,169,0,0,169,0
xn765e,0,0,0,0,3,0,221,0,0,51,0,13,0,37,192,133,325,0,0,325,0
xn765g,0,0,0,0,16,0,98,0,0,20,0,18,0,129,208,73,277,4,0,281,0
xn765h,0,0,0,0,5,0,47,0,0,16,0,34,8,80,58,132,190,0,0,190,0
xn765j,0,0,0,0,0,0,26,0,0,6,0,7,1,22,56,6,57,5,0,62,0
xn765k,0,0,0,0,0,0,250,0,0,52,0,20,0,12,246,88,334,0,0,334,0
xn765n,0,0,0,0,0,0,167,0,0,42,4,8,1,132,308,46,354,0,0,354,0
xn765q,0,0,0,0,0,0,15,0,0,58,0,0,0,81,148,6,154,0,0,154,0
xn765r,0,0,0,0,0,0,116,0,0,20,0,12,0,146,250,44,294,0,0,294,0
xn765s,0,0,0,0,0,0,107,0,0,58,0,3,0,122,154,136,290,0,0,290,0
xn765t,0,0,0,0,0,0,4,0,0,17,0,31,0,192,204,40,244,0,0,244,0
xn765v,0,0,2,17,11,0,6,0,0,12,3,25,2,159,172,65,232,5,0,235,2
xn765w,0,0,0,0,0,0,4,0,0,4,0,0,0,36,44,0,44,0,0,44,0
xn765x,0,0,0,0,0,0,20,0,0,86,0,0,0,163,242,27,269,0,0,269,0
xn765y,0,0,0,0,0,0,20,0,0,10,0,0,0,34,52,12,64,0,0,64,0
xn765z,0,0,0,1,13,4,57,0,0,68,0,1,0,119,200,63,262,1,0,263,0
xn7660,0,0,0,0,20,0,112,20,0,32,0,0,0,2,168,18,186,0,0,186,0
xn7661,0,0,0,0,0,0,156,16,0,16,0,0,0,12,200,0,196,4,0,200,0
xn7662,0,0,0,0,0,0,57,0,0,37,0,10,0,41,130,15,139,6,0,145,0
xn7663,0,0,0,0,4,0,115,24,0,41,0,8,0,69,236,25,261,0,0,261,0
xn7664,0,0,0,0,0,0,207,0,0,8,0,14,0,32,252,9,253,8,0,261,0
xn7665,0,0,0,0,7,0,64,0,0,49,0,20,0,9,136,13,149,0,0,149,0
xn7666,0,0,0,0,6,0,126,0,0,31,0,0,0,12,164,11,175,0,0,175,0
xn7667,0,0,0,0,0,0,48,0,0,29,0,0,0,49,116,10,126,0,0,126,0
xn766b,0,0,0,0,2,0,12,0,0,8,0,0,0,47,68,1,69,0,0,67,2
xn766c,0,0,0,0,0,0,81,0,0,44,0,10,0,87,148,74,222,0,0,220,2
xn766d,0,0,0,0,23,0,60,14,0,54,0,0,0,47,168,30,198,0,0,198,0
xn766e,0,0,0,0,59,0,189,6,0,58,8,0,0,105,390,35,425,0,0,425,0
xn766f,0,0,0,0,33,19,109,0,0,62,0,19,2,44,186,102,286,2,0,288,0
xn766g,0,0,0,0,2,0,109,13,0,66,2,15,0,86,212,81,293,0,0,293,0
xn766h,0,0,0,0,6,0,171,0,0,95,0,0,0,69,244,97,339,2,0,341,0
xn766j,0,0,0,0,47,0,240,0,0,14,0,0,0,43,276,68,344,0,0,344,0
xn766m,0,0,0,0,26,0,125,0,0,22,0,0,0,57,194,36,224,6,0,230,0
xn766n,0,0,0,0,12,0,99,0,0,8,0,0,0,0,118,1,119,0,0,119,0
xn766q,0,0,0,0,30,12,121,0,0,43,0,0,0,45,178,73,249,2,0,251,0
xn766r,0,0,0,0,15,2,158,0,0,44,0,0,0,50,198,71,269,0,0,269,0
xn766s,0,0,0,0,20,0,197,0,0,24,0,0,0,153,350,44,394,0,0,394,0
xn766t,0,0,0,0,14,0,117,0,0,64,0,0,0,76,216,55,269,2,0,271,0
xn766u,0,0,0,0,0,0,154,0,0,120,4,15,0,148,402,39,436,5,0,441,0
xn766v,0,0,0,0,0,0,169,0,0,80,0,6,0,64,290,29,309,10,0,319,0
xn766w,0,0,0,0,0,0,84,0,0,20,0,0,0,173,248,29,268,9,0,277,0
xn766x,0,0,0,0,12,0,132,0,0,32,0,0,0,152,276,52,310,18,0,328,0
xn7670,0,0,0,0,0,0,78,0,0,48,4,0,0,122,220,32,252,0,0,252,0
xn7671,0,0,0,0,16,18,128,0,0,117,0,0,0,126,302,103,405,0,0,403,2
xn7673,0,0,0,0,22,0,165,0,0,94,2,0,20,170,340,133,469,4,1,472,0
xn7674,0,0,0,0,32,0,198,0,0,100,0,0,0,114,342,102,444,0,0,444,0
xn7675,0,0,0,0,0,0,84,10,0,34,0,0,0,110,188,50,236,2,0,238,0
xn7676,0,4,0,0,38,0,281,0,0,29,0,0,0,111,384,79,456,7,0,461,2
xn7677,0,0,0,0,4,0,198,0,0,4,0,0,0,73,216,63,270,9,0,279,0
xn7678,0,0,0,0,19,0,32,0,0,22,0,0,0,214,208,79,287,0,0,287,0
xn7679,0,0,0,0,7,0,52,0,0,66,0,5,0,317,382,65,432,15,0,447,0
xn767b,0,0,0,1,11,0,16,0,0,56,0,29,0,205,232,86,318,0,0,318,0
xn767d,0,0,0,0,0,0,75,0,0,0,0,10,0,237,236,86,322,0,0,322,0
xn767e,0,0,0,0,8,0,106,0,0,0,0,26,7,160,208,99,307,0,0,307,0
xn767f,0,0,0,0,0,0,84,0,0,48,0,18,0,204,298,56,351,3,0,354,0
xn767g,0,2,0,0,0,0,129,0,0,22,0,3,0,103,206,53,259,0,0,259,0
xn767h,0,0,0,0,0,0,146,18,0,34,0,0,0,92,236,54,275,15,0,290,0
xn767k,0,0,0,0,0,0,110,16,0,22,0,0,0,91,186,53,236,3,0,239,0
xn767n,0,0,0,0,0,0,330,0,0,50,0,19,0,34,390,43,433,0,0,433,0
xn767p,0,0,0,0,4,0,111,0,0,54,0,12,7,156,300,44,336,8,0,344,0
